,container,unix_time,cpu_util,cpu_sys,cpu_user,mem_util,mem_used,tcp_currestab,traffic_pkg_in,traffic_pkg_out,traffic_byte_in,traffic_byte_out,y
224,container8,1649980000000.0,53.06,29.16,14.8,61.92,55.17,7707.0,168342.25,178877.0,1648995.58,1629837.0,1
225,container8,1649980000000.0,49.38,27.14,13.78,42.34,37.72,7732.0,169217.88,179805.0,1653451.48,1634372.0,2
226,container8,1649980000000.0,38.21,21.0,10.66,49.05,43.71,7828.0,168338.93,178873.0,1645616.87,1626399.0,0
227,container8,1649980000000.0,53.41,29.35,14.9,42.55,37.92,7535.0,168974.49,179547.0,1650731.09,1631604.0,0
228,container8,1649980000000.0,47.65,26.19,13.29,49.8,44.37,7554.0,168783.39,179344.0,1653925.95,1634855.0,2
229,container8,1649980000000.0,47.51,26.11,13.25,51.83,46.18,7566.0,168975.59,179548.0,1656009.58,1636976.0,0
230,container8,1649980000000.0,59.89,32.91,16.71,34.76,30.98,7520.0,168448.65,178990.0,1651577.91,1632465.0,0
231,container8,1649980000000.0,62.76,34.49,17.51,53.1,47.32,7685.0,168776.13,179337.0,1659090.41,1640111.0,0
232,container8,1649980000000.0,56.5,31.05,15.76,40.41,36.01,7686.0,168705.34,179262.0,1656408.62,1637382.0,1
233,container8,1649980000000.0,37.39,20.55,10.43,42.01,37.43,7542.0,167920.98,178430.0,1649903.1,1630761.0,0
234,container8,1649980000000.0,45.96,25.26,12.82,53.35,47.53,7708.0,168550.72,179098.0,1656662.26,1637640.0,1
235,container8,1649980000000.0,67.24,36.95,18.76,46.23,41.2,7551.0,167594.9,178085.0,1652603.78,1633510.0,0
236,container8,1649980000000.0,27.6,15.17,7.7,55.84,49.76,7643.0,168238.35,178767.0,1652031.76,1632927.0,0
237,container8,1649980000000.0,31.83,17.49,8.88,42.6,37.96,7800.0,168664.39,179218.0,1652104.8,1633002.0,1
238,container8,1649980000000.0,45.7,25.11,12.75,55.98,49.88,7539.0,168155.13,178678.0,1653889.6,1634818.0,1
239,container8,1649980000000.0,39.07,21.47,10.9,48.69,43.38,7640.0,168994.54,179568.0,1648459.46,1629292.0,1
240,container8,1649980000000.0,62.31,34.24,17.38,48.79,43.47,7556.0,169029.51,179605.0,1654059.27,1634991.0,0
241,container8,1649980000000.0,35.82,19.68,9.99,45.14,40.22,7546.0,168019.31,178535.0,1651258.97,1632141.0,0
242,container8,1649980000000.0,56.47,31.03,15.75,47.74,42.54,7406.0,168024.92,178540.0,1654314.56,1635251.0,2
243,container8,1649980000000.0,34.06,18.72,9.5,55.19,49.18,7691.0,168373.99,178910.0,1650923.9,1631800.0,0
244,container8,1649980000000.0,44.06,24.21,12.29,59.57,53.08,7567.0,169047.15,179624.0,1650233.37,1631097.0,0
245,container8,1649980000000.0,36.07,19.82,10.06,45.54,40.58,7573.0,168677.26,179232.0,1652031.07,1632927.0,2
246,container8,1649980000000.0,24.72,13.59,6.9,51.48,45.87,7704.0,168401.76,178940.0,1650371.66,1631238.0,0
247,container8,1649980000000.0,25.52,14.02,7.12,47.88,42.67,2268.0,167696.43,178192.0,1654254.94,1635190.0,43
248,container9,1649980000000.0,48.23,23.4,13.48,54.54,43.78,10718.0,163561.0,154650.0,1799612.0,1767966.0,0
249,container9,1649980000000.0,51.51,24.99,14.39,50.76,40.74,10893.0,164192.0,155233.0,1802648.0,1770950.0,0
250,container9,1649980000000.0,63.61,30.87,17.78,48.01,38.53,10693.0,164545.0,155559.0,1801911.0,1770225.0,0
251,container9,1649980000000.0,28.26,13.71,7.9,70.85,56.87,10707.0,165270.0,156229.0,1814690.0,1782786.0,2
252,container9,1649980000000.0,69.38,33.66,19.39,51.34,41.2,10815.0,166307.0,157187.0,1814893.0,1782986.0,0
253,container9,1649980000000.0,66.72,32.37,18.64,57.4,46.07,10766.0,167002.0,157829.0,1832175.0,1799973.0,0
254,container9,1649980000000.0,44.16,21.43,12.34,41.78,33.53,10780.0,167452.0,158245.0,1831449.0,1799259.0,0
255,container9,1649980000000.0,34.9,16.93,9.75,63.28,50.78,10741.0,168529.0,159240.0,1843179.0,1810789.0,0
256,container9,1649980000000.0,42.47,20.61,11.87,50.61,40.62,10718.0,169355.0,160003.0,1843376.0,1810983.0,0
257,container9,1649980000000.0,42.17,20.46,11.78,62.75,50.36,10695.0,169275.0,159929.0,1857712.0,1825074.0,0
258,container9,1649980000000.0,52.16,25.31,14.57,32.12,25.78,10736.0,170396.0,160965.0,1860942.0,1828249.0,0
259,container9,1649980000000.0,44.32,21.51,12.39,52.71,42.3,10624.0,170984.0,161508.0,1864063.0,1831317.0,0
260,container9,1649980000000.0,45.64,22.14,12.75,52.09,41.81,10678.0,171389.0,161882.0,1874924.0,1841992.0,1
261,container9,1649980000000.0,59.4,28.82,16.6,60.34,48.43,10802.0,172190.0,162622.0,1883357.0,1850281.0,0
262,container9,1649980000000.0,47.88,23.23,13.38,35.17,28.23,10745.0,173014.0,163384.0,1882751.0,1849686.0,1
263,container9,1649980000000.0,33.0,16.01,9.22,52.45,42.1,11067.0,173734.0,164049.0,1898854.0,1865514.0,0
264,container9,1649980000000.0,51.1,24.79,14.28,73.84,59.26,10880.0,174997.0,165216.0,1899818.0,1866461.0,0
265,container9,1649980000000.0,50.34,24.43,14.07,49.14,39.44,10635.0,175468.0,165651.0,1912476.0,1878903.0,0
266,container9,1649980000000.0,42.64,20.69,11.91,43.4,34.83,10816.0,175862.0,166015.0,1915340.0,1881718.0,0
267,container9,1649980000000.0,56.4,27.37,15.76,63.84,51.24,10871.0,176443.0,166552.0,1921056.0,1887337.0,2
268,container9,1649980000000.0,33.45,16.23,9.35,49.67,39.86,10883.0,177589.0,167611.0,1931480.0,1897583.0,0
269,container9,1649980000000.0,44.66,21.67,12.48,46.7,37.48,10685.0,178513.0,168465.0,1930986.0,1897097.0,0
270,container9,1649980000000.0,44.37,21.53,12.4,47.96,38.49,10558.0,178885.0,168808.0,1942290.0,1908208.0,0
271,container9,1649980000000.0,57.37,27.84,16.03,56.37,45.25,10672.0,179260.0,169155.0,1955478.0,1921171.0,1
272,container9,1649980000000.0,46.09,22.36,12.88,46.94,37.68,10839.0,179358.0,169245.0,1952315.0,1918062.0,0
273,container9,1649980000000.0,44.31,21.5,12.38,47.9,38.44,10707.0,180326.0,170140.0,1958768.0,1924405.0,2
274,container9,1649980000000.0,29.94,14.53,8.37,42.26,33.92,10719.0,181912.0,171605.0,1977028.0,1942354.0,0
275,container9,1649980000000.0,53.3,25.86,14.89,33.08,26.55,10861.0,182521.0,172168.0,1975491.0,1940843.0,1
276,container9,1649980000000.0,46.11,22.37,12.89,44.54,35.75,10502.0,182912.0,172529.0,1988344.0,1953476.0,2
277,container9,1649980000000.0,53.43,25.93,14.93,58.83,47.22,10846.0,183875.0,173419.0,1993965.0,1959001.0,0
278,container9,1649980000000.0,51.76,25.11,14.46,50.9,40.85,10709.0,62672.0,61434.0,600982.0,589793.0,48
279,container10,1649980000000.0,44.86,23.09,14.33,46.31,37.55,8834.0,165014.0,166112.0,1628438.0,1570426.0,1
280,container10,1649980000000.0,31.86,16.4,10.18,21.6,17.52,8623.0,164681.0,165774.0,1619017.0,1561147.0,0
281,container10,1649980000000.0,52.75,27.15,16.85,49.69,40.29,8886.0,163137.0,164204.0,1608404.0,1550694.0,1
282,container10,1649980000000.0,60.96,31.37,19.47,47.92,38.86,8836.0,162981.0,164045.0,1601764.0,1544154.0,1
283,container10,1649980000000.0,31.1,16.01,9.94,49.66,40.26,8666.0,162233.0,163285.0,1596826.0,1539290.0,0
284,container10,1649980000000.0,51.61,26.56,16.49,38.7,31.38,9039.0,162046.0,163095.0,1582670.0,1525347.0,0
285,container10,1649980000000.0,65.19,33.55,20.83,40.29,32.67,8779.0,160214.0,161232.0,1573145.0,1515966.0,0
286,container10,1649980000000.0,37.03,19.06,11.83,56.78,46.04,8749.0,159943.0,160957.0,1574085.0,1516891.0,0
287,container10,1649980000000.0,61.01,31.4,19.49,48.48,39.31,8928.0,158582.0,159573.0,1566455.0,1509376.0,2
288,container10,1649980000000.0,57.96,29.83,18.52,47.17,38.25,8847.0,158212.0,159197.0,1559921.0,1502941.0,0
289,container10,1649980000000.0,52.21,26.87,16.68,35.93,29.13,8911.0,158842.0,159837.0,1547621.0,1490826.0,0
290,container10,1649980000000.0,56.97,29.32,18.2,50.25,40.75,8739.0,157411.0,158382.0,1544834.0,1488081.0,0
291,container10,1649980000000.0,36.83,18.95,11.77,47.27,38.33,8711.0,156705.0,157665.0,1540211.0,1483527.0,1
292,container10,1649980000000.0,55.87,28.75,17.85,50.54,40.98,8847.0,155591.0,156532.0,1525046.0,1468590.0,0
293,container10,1649980000000.0,50.02,25.74,15.98,49.2,39.89,8736.0,155829.0,156774.0,1524203.0,1467760.0,1
294,container10,1649980000000.0,39.59,20.38,12.65,55.64,45.11,8952.0,154508.0,155431.0,1517285.0,1460946.0,0
295,container10,1649980000000.0,41.32,21.27,13.2,53.48,43.36,8941.0,153867.0,154779.0,1507216.0,1451029.0,0
296,container10,1649980000000.0,56.58,29.12,18.08,37.14,30.11,8710.0,153431.0,154336.0,1497902.0,1441855.0,1
297,container10,1649980000000.0,47.52,24.46,15.18,36.51,29.6,8941.0,152538.0,153428.0,1488780.0,1432870.0,0
298,container10,1649980000000.0,32.34,16.64,10.33,54.45,44.15,8846.0,151699.0,152575.0,1483762.0,1427928.0,0
299,container10,1649980000000.0,56.22,28.93,17.96,47.0,38.11,8746.0,150789.0,151650.0,1477315.0,1421578.0,0
300,container10,1649980000000.0,45.04,23.18,14.39,53.57,43.44,8983.0,150403.0,151258.0,1460566.0,1405081.0,2
301,container10,1649980000000.0,41.13,21.17,13.14,42.57,34.52,8888.0,150333.0,151186.0,1460513.0,1405029.0,0
302,container10,1649980000000.0,46.16,23.75,14.75,19.8,16.06,8929.0,148861.0,149690.0,1448614.0,1393309.0,0
303,container10,1649980000000.0,30.29,15.59,9.68,46.78,37.93,8885.0,148773.0,149600.0,1445137.0,1389884.0,0
304,container10,1649980000000.0,28.73,14.79,9.18,37.4,30.32,8704.0,148059.0,148874.0,1438312.0,1383162.0,0
305,container10,1649980000000.0,60.2,30.98,19.23,57.12,46.31,8895.0,145819.0,146597.0,1430795.0,1375758.0,0
306,container10,1649980000000.0,46.82,24.1,14.96,31.99,25.94,8816.0,145888.0,146667.0,1420384.0,1365504.0,0
307,container10,1649980000000.0,30.92,15.91,9.88,37.56,30.46,8815.0,145218.0,145986.0,1415155.0,1360353.0,0
308,container10,1649980000000.0,61.27,31.53,19.58,56.55,45.85,8722.0,145153.0,145920.0,1405669.0,1351010.0,0
309,container10,1649980000000.0,52.46,27.0,16.76,61.14,49.58,8729.0,503504.0,510249.0,3497658.0,3411514.0,44
310,container11,1649980000000.0,27.27,13.94,7.93,26.05,22.65,8515.0,154865.55,162415.0,1441631.44,1572710.0,0
311,container11,1649980000000.0,27.77,14.2,8.08,24.22,21.06,8439.0,154198.25,161702.0,1441496.26,1572565.0,0
312,container11,1649980000000.0,28.27,14.45,8.22,25.55,22.22,8202.0,154497.81,162022.0,1441758.93,1572847.0,0
313,container11,1649980000000.0,28.77,14.71,8.37,22.84,19.86,8635.0,154233.1,161739.0,1437041.21,1567782.0,0
314,container11,1649980000000.0,29.27,14.96,8.52,23.96,20.84,8596.0,154609.18,162141.0,1438189.95,1569015.0,0
315,container11,1649980000000.0,29.77,15.22,8.66,31.32,27.24,8422.0,154690.21,162227.0,1442073.52,1573184.0,0
316,container11,1649980000000.0,30.27,15.47,8.81,30.03,26.11,8511.0,153775.33,161250.0,1446672.34,1578121.0,0
317,container11,1649980000000.0,30.77,15.73,8.95,11.98,10.42,8574.0,154719.72,162259.0,1444707.67,1576012.0,0
318,container11,1649980000000.0,31.27,15.98,9.1,29.62,25.76,8528.0,154586.42,162116.0,1442595.22,1573744.0,0
319,container11,1649980000000.0,31.77,16.24,9.24,27.3,23.74,8353.0,154393.46,161910.0,1447024.33,1578499.0,0
320,container11,1649980000000.0,32.27,16.5,9.39,30.75,26.74,8541.0,153542.14,161000.0,1439165.93,1570063.0,0
321,container11,1649980000000.0,32.77,16.75,9.53,17.54,15.25,8396.0,153850.17,161330.0,1443122.18,1574310.0,0
322,container11,1649980000000.0,33.27,17.01,9.68,24.23,21.08,8481.0,154489.07,162012.0,1444145.97,1575409.0,0
323,container11,1649980000000.0,33.77,17.26,9.82,29.49,25.65,8487.0,154432.57,161952.0,1451931.54,1583766.0,0
324,container11,1649980000000.0,34.27,17.52,9.97,26.1,22.7,8520.0,154574.95,162104.0,1440068.6,1571032.0,0
325,container11,1649980000000.0,34.77,17.77,10.12,40.66,35.36,8592.0,154779.97,162323.0,1446723.28,1578176.0,0
326,container11,1649980000000.0,35.27,18.03,10.26,21.87,19.02,8448.0,154213.92,161718.0,1439549.45,1570475.0,0
327,container11,1649980000000.0,35.77,18.29,10.41,22.97,19.97,8582.0,154353.06,161867.0,1440734.25,1571747.0,0
328,container11,1649980000000.0,36.27,18.54,10.55,32.97,28.68,8422.0,154711.68,162250.0,1447278.03,1578771.0,1
329,container11,1649980000000.0,36.77,18.8,10.7,18.87,16.41,8536.0,154356.56,161871.0,1442744.61,1573905.0,1
330,container11,1649980000000.0,37.27,19.05,10.84,32.4,28.18,8378.0,154047.18,161540.0,1451074.84,1582847.0,1
331,container11,1649980000000.0,37.77,19.31,10.99,43.55,37.88,8391.0,154029.41,161521.0,1447436.19,1578941.0,0
332,container11,1649980000000.0,38.27,19.56,11.13,38.06,33.1,8566.0,154211.79,161716.0,1438999.7,1569885.0,0
333,container11,1649980000000.0,38.77,19.82,11.28,40.72,35.41,8388.0,154526.9,162053.0,1441465.25,1572531.0,0
334,container11,1649980000000.0,39.27,20.07,11.42,3.86,3.36,8481.0,153587.2,161049.0,1438109.0,1568929.0,1
335,container11,1649980000000.0,39.77,20.33,11.57,22.91,19.93,8550.0,155014.58,162574.0,1436281.86,1566967.0,0
336,container11,1649980000000.0,40.27,20.59,11.72,38.05,33.09,8463.0,153966.23,161454.0,1446575.11,1578017.0,1
337,container11,1649980000000.0,40.77,20.84,11.86,37.21,32.36,8522.0,154876.18,162426.0,1438666.23,1569527.0,0
338,container11,1649980000000.0,41.27,21.1,12.01,24.73,21.51,8549.0,153979.21,161468.0,1440262.38,1571240.0,2
339,container11,1649980000000.0,41.77,21.35,12.15,38.3,33.3,8438.0,154616.04,162148.0,1444790.83,1576101.0,0
340,container11,1649980000000.0,0.02,0.01,0.0,1.22,1.06,3432.0,154282.22,161791.0,1438337.14,1569173.0,32
341,container12,1649980000000.0,20.74,10.69,6.22,34.33,28.53,12816.0,175038.0,168101.0,1767439.0,1626188.0,0
342,container12,1649980000000.0,20.74,10.69,6.22,22.63,18.81,12782.0,176466.0,169465.0,1779035.0,1636794.0,2
343,container12,1649980000000.0,20.74,10.69,6.22,33.61,27.93,12767.0,176770.0,169755.0,1791695.0,1648373.0,2
344,container12,1649980000000.0,20.74,10.69,6.22,20.74,17.23,12764.0,177691.0,170635.0,1794118.0,1650589.0,0
345,container12,1649980000000.0,20.74,10.69,6.22,21.96,18.25,12688.0,178670.0,171571.0,1795278.0,1651650.0,0
346,container12,1649980000000.0,20.74,10.69,6.22,26.5,22.02,12826.0,179392.0,172261.0,1808416.0,1663666.0,0
347,container12,1649980000000.0,20.74,10.69,6.22,24.14,20.06,12554.0,179798.0,172648.0,1811898.0,1666851.0,0
348,container12,1649980000000.0,20.74,10.69,6.22,21.56,17.92,12589.0,180407.0,173230.0,1818832.0,1673193.0,0
349,container12,1649980000000.0,20.74,10.69,6.22,36.77,30.55,12599.0,181040.0,173835.0,1821345.0,1675492.0,0
350,container12,1649980000000.0,20.74,10.69,6.22,30.07,24.99,12656.0,180847.0,173651.0,1829196.0,1682672.0,1
351,container12,1649980000000.0,20.74,10.69,6.22,26.88,22.34,12775.0,182044.0,174794.0,1844867.0,1697005.0,0
352,container12,1649980000000.0,20.74,10.69,6.22,28.57,23.74,12847.0,183146.0,175847.0,1850636.0,1702282.0,2
353,container12,1649980000000.0,20.74,10.69,6.22,30.72,25.52,12853.0,183437.0,176125.0,1853363.0,1704776.0,0
354,container12,1649980000000.0,20.74,10.69,6.22,13.18,10.95,12621.0,184306.0,176956.0,1857417.0,1708484.0,0
355,container12,1649980000000.0,20.74,10.69,6.22,25.47,21.17,12753.0,184823.0,177450.0,1869115.0,1719183.0,0
356,container12,1649980000000.0,20.74,10.69,6.22,35.13,29.19,12741.0,186779.0,179319.0,1886942.0,1735488.0,0
357,container12,1649980000000.0,20.74,10.69,6.22,20.0,16.62,12923.0,186756.0,179297.0,1884156.0,1732940.0,0
358,container12,1649980000000.0,20.74,10.69,6.22,16.88,14.03,12630.0,187181.0,179703.0,1889568.0,1737890.0,0
359,container12,1649980000000.0,20.74,10.69,6.22,14.9,12.38,12739.0,187440.0,179950.0,1898486.0,1746047.0,0
360,container12,1649980000000.0,20.74,10.69,6.22,34.6,28.75,12622.0,188409.0,180876.0,1908704.0,1755392.0,0
361,container12,1649980000000.0,20.74,10.69,6.22,25.48,21.17,12860.0,189556.0,181972.0,1916148.0,1762201.0,0
362,container12,1649980000000.0,20.74,10.69,6.22,34.91,29.01,12731.0,189875.0,182277.0,1921755.0,1767329.0,2
363,container12,1649980000000.0,20.74,10.69,6.22,26.04,21.63,12652.0,190623.0,182991.0,1921479.0,1767077.0,0
364,container12,1649980000000.0,20.74,10.69,6.22,20.17,16.76,12687.0,190980.0,183332.0,1937451.0,1781685.0,1
365,container12,1649980000000.0,20.74,10.69,6.22,30.85,25.64,12657.0,192663.0,184940.0,1936984.0,1781258.0,0
366,container12,1649980000000.0,20.74,10.69,6.22,24.71,20.53,12833.0,192356.0,184647.0,1949670.0,1792861.0,0
367,container12,1649980000000.0,20.74,10.69,6.22,23.27,19.34,12690.0,193834.0,186059.0,1953974.0,1796797.0,0
368,container12,1649980000000.0,20.74,10.69,6.22,28.23,23.46,12729.0,194064.0,186279.0,1968712.0,1810277.0,1
369,container12,1649980000000.0,20.74,10.69,6.22,25.85,21.48,12612.0,194958.0,187133.0,1970698.0,1812094.0,0
370,container12,1649980000000.0,24.75,12.75,7.42,31.85,26.47,12843.0,195813.0,187950.0,1976539.0,1817436.0,2
371,container12,1649980000000.0,2.02,1.04,0.6,0.05,0.04,12665.0,39101.0,38218.0,595035.0,553878.0,29
372,container13,1649980000000.0,63.45,31.08,18.06,61.39,53.22,6288.0,192717.6,189452.0,1956510.32,1915859.0,0
373,container13,1649980000000.0,63.45,31.08,18.06,68.9,59.73,6345.0,192288.7,189027.0,1959101.51,1918445.0,1
374,container13,1649980000000.0,63.45,31.08,18.06,77.78,67.43,6375.0,192313.5,189052.0,1963876.75,1923209.0,0
375,container13,1649980000000.0,63.45,31.08,18.06,58.45,50.67,6262.0,191984.15,188725.0,1967981.2,1927304.0,0
376,container13,1649980000000.0,63.45,31.08,18.06,64.97,56.32,6516.0,191971.79,188713.0,1966095.42,1925422.0,1
377,container13,1649980000000.0,63.45,31.08,18.06,61.65,53.44,6373.0,191992.06,188733.0,1962406.03,1921741.0,0
378,container13,1649980000000.0,63.45,31.08,18.06,57.12,49.51,6508.0,192456.63,189193.0,1958392.56,1917737.0,0
379,container13,1649980000000.0,63.45,31.08,18.06,75.89,65.78,6467.0,191666.39,188410.0,1958066.42,1917412.0,0
380,container13,1649980000000.0,63.45,31.08,18.06,65.76,57.0,6452.0,192532.85,189269.0,1958464.4,1917809.0,0
381,container13,1649980000000.0,63.45,31.08,18.06,60.99,52.87,6267.0,192772.86,189507.0,1968719.96,1928041.0,0
382,container13,1649980000000.0,63.45,31.08,18.06,59.88,51.9,6275.0,193635.77,190363.0,1964195.77,1923527.0,0
383,container13,1649980000000.0,63.45,31.08,18.06,62.84,54.47,6279.0,192691.76,189427.0,1958889.04,1918233.0,0
384,container13,1649980000000.0,63.45,31.08,18.06,53.75,46.6,6104.0,192410.43,189148.0,1970872.35,1930188.0,0
385,container13,1649980000000.0,63.45,31.08,18.06,59.16,51.28,6339.0,192376.69,189114.0,1961672.54,1921010.0,1
386,container13,1649980000000.0,63.45,31.08,18.06,50.78,44.02,6467.0,191702.65,188446.0,1962987.45,1922322.0,1
387,container13,1649980000000.0,63.45,31.08,18.06,56.44,48.93,6333.0,192150.15,188890.0,1963529.62,1922862.0,0
388,container13,1649980000000.0,63.45,31.08,18.06,51.99,45.07,6338.0,191863.79,188606.0,1959835.26,1919177.0,0
389,container13,1649980000000.0,63.45,31.08,18.06,50.65,43.91,6314.0,192356.88,189095.0,1964776.64,1924107.0,2
390,container13,1649980000000.0,63.45,31.08,18.06,53.34,46.24,6365.0,191938.33,188679.0,1968665.02,1927986.0,1
391,container13,1649980000000.0,63.45,31.08,18.06,61.66,53.45,6594.0,191538.93,188283.0,1964713.66,1924044.0,0
392,container13,1649980000000.0,63.45,31.08,18.06,54.78,47.48,6214.0,192622.67,189358.0,1964402.8,1923734.0,0
393,container13,1649980000000.0,63.45,31.08,18.06,56.08,48.61,6296.0,192330.83,189069.0,1961401.41,1920739.0,1
394,container13,1649980000000.0,63.45,31.08,18.06,47.17,40.89,6389.0,193567.79,190296.0,1962761.01,1922096.0,0
395,container13,1649980000000.0,63.45,31.08,18.06,45.22,39.2,6420.0,191643.23,188387.0,1960090.13,1919431.0,0
396,container13,1649980000000.0,63.45,31.08,18.06,53.85,46.68,6381.0,192236.96,188976.0,1969557.59,1928876.0,1
397,container13,1649980000000.0,63.45,31.08,18.06,45.28,39.25,6299.0,191567.59,188312.0,1957619.04,1916966.0,0
398,container13,1649980000000.0,63.45,31.08,18.06,59.83,51.86,6330.0,192209.53,188948.0,1966254.64,1925581.0,0
399,container13,1649980000000.0,63.45,31.08,18.06,61.15,53.01,6442.0,192475.87,189213.0,1963879.27,1923211.0,1
400,container13,1649980000000.0,63.45,31.08,18.06,50.99,44.2,6296.0,192115.4,188855.0,1966638.28,1925964.0,0
401,container13,1649980000000.0,63.45,31.08,18.06,55.22,47.87,6303.0,192011.46,188752.0,1957010.76,1916359.0,0
402,container13,1649980000000.0,97.02,47.53,27.61,100.0,86.68,2541.0,191731.45,188474.0,1956533.59,1915883.0,46
403,container14,1649980000000.0,35.58,16.12,11.86,48.7,42.06,7868.0,192960.21,176237.0,1891951.5,1972518.0,0
404,container14,1649980000000.0,49.75,22.53,16.58,36.11,31.19,7774.0,193650.2,176859.0,1891569.19,1972120.0,1
405,container14,1649980000000.0,40.65,18.41,13.55,37.75,32.61,7898.0,193207.52,176460.0,1907239.63,1988412.0,0
406,container14,1649980000000.0,34.61,15.67,11.53,34.56,29.85,7908.0,193258.66,176506.0,1897361.37,1978142.0,1
407,container14,1649980000000.0,33.92,15.36,11.31,32.4,27.99,7870.0,192727.24,176027.0,1896403.05,1977146.0,1
408,container14,1649980000000.0,21.87,9.91,7.29,43.31,37.41,7786.0,193111.51,176373.0,1896312.08,1977051.0,1
409,container14,1649980000000.0,41.1,18.61,13.7,32.61,28.17,7809.0,193770.66,176967.0,1899029.17,1979876.0,0
410,container14,1649980000000.0,44.55,20.18,14.85,63.95,55.24,7953.0,193641.17,176851.0,1894379.84,1975042.0,0
411,container14,1649980000000.0,30.51,13.82,10.17,52.32,45.19,8013.0,194232.9,177384.0,1899628.89,1980499.0,0
412,container14,1649980000000.0,38.79,17.57,12.93,36.64,31.65,7662.0,193542.21,176761.0,1890170.63,1970666.0,0
413,container14,1649980000000.0,37.76,17.1,12.58,47.15,40.72,7914.0,192623.89,175934.0,1898536.44,1979364.0,0
414,container14,1649980000000.0,58.41,26.45,19.47,34.1,29.45,7936.0,193785.81,176981.0,1891506.19,1972055.0,0
415,container14,1649980000000.0,69.05,31.27,23.01,50.34,43.48,7719.0,192736.7,176036.0,1893041.8,1973651.0,0
